(0.7372263, 1.0), (0.2043796, 0.6821192), (0.0, 0.4271523), (0.4452555, 0.4635762), (0.2262774, 0.0463576), (0.620438, 0.4635762), (0.4233577, 0.0), (0.8029197, 0.4933775), (0.649635, 0.0264901), (0.9927007, 0.5496689), (0.9489051, 0.1655629)
(0.8203125, 1.0), (0.2421875, 0.6959459), (0.0, 0.4493243), (0.4375, 0.4898649), (0.1875, 0.0709459), (0.59375, 0.4831081), (0.3203125, 0.0), (0.7734375, 0.5101351), (0.453125, 0.0371622), (1.0, 0.5641892), (0.6796875, 0.1925676)
(0.8425197, 1.0), (0.2440945, 0.6989967), (0.0, 0.4481605), (0.4409449, 0.4916388), (0.1732283, 0.0702341), (0.5984252, 0.4882943), (0.2677165, 0.0), (0.7795276, 0.5150502), (0.4409449, 0.0434783), (1.0, 0.5719064), (0.6535433, 0.1906355)
(0.826087, 1.0), (0.2434783, 0.8299595), (0.0, 0.5951417), (0.4347826, 0.5708502), (0.1304348, 0.1093117), (0.6086957, 0.5789474), (0.2434783, 0.0), (0.8, 0.6194332), (0.426087, 0.0809717), (1.0, 0.6842105), (0.6695652, 0.2793522)
(0.8828125, 1.0), (0.265625, 0.7013423), (0.0, 0.4563758), (0.4609375, 0.4932886), (0.1796875, 0.0704698), (0.609375, 0.4899329), (0.2734375, 0.0), (0.7890625, 0.5201342), (0.4375, 0.0536913), (1.0, 0.5805369), (0.65625, 0.2013423)
(0.5652174, 1.0), (0.0434783, 0.4444444), (0.0434783, 0.0833333), (0.3043478, 0.3055556), (0.3043478, 0.0), (0.5217391, 0.3333333), (0.4782609, 0.0), (0.7391304, 0.3888889), (0.6086957, 0.1111111), (0.9565217, 0.5), (0.826087, 0.3333333)
(0.5, 1.0), (0.0833333, 0.5135135), (0.0416667, 0.1621622), (0.25, 0.3513514), (0.3333333, 0.0810811), (0.4583333, 0.3783784), (0.5416667, 0.0), (0.6666667, 0.4324324), (0.7083333, 0.1621622), (0.875, 0.5675676), (0.875, 0.3783784)
(0.4583333, 1.0), (0.0416667, 0.5), (0.0416667, 0.1666667), (0.25, 0.3611111), (0.3333333, 0.0833333), (0.4583333, 0.3888889), (0.5833333, 0.0), (0.6666667, 0.4444444), (0.7083333, 0.1666667), (0.875, 0.5555556), (0.875, 0.3611111)
(0.4545455, 1.0), (0.0, 0.4722222), (0.0909091, 0.1111111), (0.2272727, 0.3611111), (0.3636364, 0.0555556), (0.4545455, 0.3888889), (0.5909091, 0.0), (0.6818182, 0.4722222), (0.7272727, 0.1944444), (0.9090909, 0.5833333), (0.8636364, 0.3888889)
(0.4285714, 1.0), (0.0, 0.4857143), (0.047619, 0.1142857), (0.1904762, 0.3714286), (0.3809524, 0.0571429), (0.4761905, 0.4), (0.6666667, 0.0), (0.6666667, 0.4571429), (0.8095238, 0.2), (0.9047619, 0.5714286), (0.952381, 0.4285714)
